Country Code,Country Name,Power Plant Name,Power Plant Capacity(MWh),Latitude,Longitude,Primary Fuel,GNI,Population,Country Status
RUS,Russia,Kharanorskaya,655.0,50.8539,115.7,Coal,10690.0,144104080.0,Developing
RUS,Russia,Kirishskaya GRES,2595.0,59.4892,32.0503,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kirov CHPP-3,385.0,58.621,49.5944,Coal,10690.0,144104080.0,Developing
RUS,Russia,Kirov TPP-1,10.3,58.6216,49.6716,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kirov TPP-3,385.0,58.5558,49.9831,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kirov TPP-5,450.0,58.5495,49.5833,Coal,10690.0,144104080.0,Developing
RUS,Russia,Kislovodskaya TPP,12.0,43.9083,42.7182,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kizelovskaya GRES-3,23.6,58.8664,57.5556,Coal,10690.0,144104080.0,Developing
RUS,Russia,Klintsovskaya TPP,12.0,52.7501,32.2546,Gas,10690.0,144104080.0,Developing
RUS,Russia,Knyazhegub Hydroelectric Power Plant,152.0,66.8638,32.376,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Kola NPP,1760.0,67.4667,32.4667,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Kolymskaya HPP,900.0,62.0583,150.4167,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Komsomolskaya CHPP-2,240.5,50.5407,137.0372,Coal,10690.0,144104080.0,Developing
RUS,Russia,Komsomolskiye CHPPs,600.0,53.1347,140.7236,Gas,10690.0,144104080.0,Developing
RUS,Russia,Konakovskaya,2520.0,56.74100000000001,36.7707,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kondopoga Hydroelectric Power Station,25.6,62.1948,34.2617,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Kosh-Agach SES-1,5.0,50.0213,88.6955,Solar,10690.0,144104080.0,Developing
RUS,Russia,Kosh-Agach SES-2,5.0,50.0213,88.7,Solar,10690.0,144104080.0,Developing
RUS,Russia,Kostroma CHPP-1,203.0,57.7536,41.03,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kotovskaya TPP,80.0,52.5968,41.528,Gas,10690.0,144104080.0,Developing
RUS,Russia,Krasavinskaya GT CHPP,63.8,60.9575,46.4848,Gas,10690.0,144104080.0,Developing
RUS,Russia,Krasnodar TPP,1120.0,45.0178,39.0608,Gas,10690.0,144104080.0,Developing
RUS,Russia,Krasnogorsk cogeneration station,121.0,56.3654,61.9701,Coal,10690.0,144104080.0,Developing
RUS,Russia,Krasnopolyanskaya HPP,28.9,43.6629,40.1744,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Krasnoyarsk,6000.0,55.9367,92.2956,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Krasnoyarskaya GRES-2,1250.0,56.1503,94.4806,Coal,10690.0,144104080.0,Developing
RUS,Russia,Krivoporozhskaya HPP,180.0,65.0334,33.6675,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Krostromskaya,3600.0,57.4596,41.1741,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kumertauskaya TPP,120.0,52.7715,55.8231,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kumskaya HPP,80.0,66.3608,31.0914,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Kureyskaya HPP,600.0,66.9441,88.3384,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Kurgan CHPP,480.0,55.413000000000004,65.2314,Coal,10690.0,144104080.0,Developing
RUS,Russia,Kurgan CHPP-2,222.0,55.4908,65.3611,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kursk,4000.0,51.675,35.6056,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Kursk TPP-4*,4.8,51.7308,36.1985,Gas,10690.0,144104080.0,Developing
RUS,Russia,Kuznetskaya CHPP-3,4.0,53.1166,46.6,Coal,10690.0,144104080.0,Developing
RUS,Russia,Kyzyl TPP,17.0,51.7017,94.5444,Coal,10690.0,144104080.0,Developing
RUS,Russia,Labytnangi Mobile PP,73.0,66.6652,66.4185,Gas,10690.0,144104080.0,Developing
RUS,Russia,Leningrad NPP,4000.0,59.8528,29.0486,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Lesogorsky HPP,118.0,61.0585,28.8734,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Lipetsk CHPP-2,515.0,52.5896,39.4944,Gas,10690.0,144104080.0,Developing
RUS,Russia,Livenskaya TPP,42.0,52.4099,37.543,Gas,10690.0,144104080.0,Developing
RUS,Russia,MHPP Lyaskel,4.8,61.7617,31.0025,Hydro,10690.0,144104080.0,Developing
RUS,Russia,MINUSINSK CHP,85.0,53.6516,91.7779,Coal,10690.0,144104080.0,Developing
RUS,Russia,Machatschkala,4.0,43.019,47.458,Solar,10690.0,144104080.0,Developing
RUS,Russia,Magadan Thermal Power Station,96.0,59.5835,150.7869,Coal,10690.0,144104080.0,Developing
RUS,Russia,Maikop Hydropower Plant,9.44,44.592,40.1052,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Maima,20.0,51.948,85.83200000000001,Solar,10690.0,144104080.0,Developing
RUS,Russia,Mainskaya HPP,321.0,52.9704,91.4955,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Makhachkala TPP,18.0,42.9746,47.5308,Gas,10690.0,144104080.0,Developing
RUS,Russia,Mamakanskaya HPP,86.0,57.8092,114.0322,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Matkozhnenskaya HPP,63.0,64.4153,34.469,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Matraevskaya,5.0,54.36,56.165,Solar,10690.0,144104080.0,Developing
RUS,Russia,May GRES,80.85,49.0051,140.2247,Coal,10690.0,144104080.0,Developing
RUS,Russia,Mednogorskaya TPP,14.0,51.4346,57.5726,Coal,10690.0,144104080.0,Developing
RUS,Russia,Miatlinskaya HPP,220.0,43.0672,46.83,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Mikhailovskaya,15.0,50.215,43.1,Solar,10690.0,144104080.0,Developing
RUS,Russia,"Mini-cogeneration plant ""Oceanarium"" (Russkiy Island)",13.2,43.0048,131.9163,Gas,10690.0,144104080.0,Developing
RUS,Russia,"Mini-cogeneration plant ""Severnaya"" (Russky Island)",3.6,43.0538,131.8868,Gas,10690.0,144104080.0,Developing
RUS,Russia,"Mini-cogeneration plant ""Tsentralnaya"" (Russky Island)",33.0,43.0367,131.8834,Gas,10690.0,144104080.0,Developing
RUS,Russia,"Mobile power station ""Kazym""",72.0,63.703,67.2385,Gas,10690.0,144104080.0,Developing
RUS,Russia,Mondi Syktyvkar thermal power station,553.0,61.8183,50.7263,Gas,10690.0,144104080.0,Developing
RUS,Russia,Murmansk TEZ,12.0,68.9581,33.0592,Oil,10690.0,144104080.0,Developing
RUS,Russia,Mutnovskaya GeoPP,50.0,52.5353,158.2011,Geothermal,10690.0,144104080.0,Developing
RUS,Russia,Mykolaiv TPP,130.6,53.1347,140.7244,Gas,10690.0,144104080.0,Developing
RUS,Russia,Myrninskaya GRES,72.0,62.5599,113.977,Gas,10690.0,144104080.0,Developing
RUS,Russia,NAZAROVO GRES,1243.0,56.0379,90.3478,Coal,10690.0,144104080.0,Developing
RUS,Russia,NLMK cogeneration plant,282.0,52.5558,39.6001,Gas,10690.0,144104080.0,Developing
RUS,Russia,NOVO-KEMEROVO CHP,565.0,55.3511,85.9942,Coal,10690.0,144104080.0,Developing
RUS,Russia,Naberezhnye Chelny Thermal Power Plant,1180.0,55.6906,52.4758,Gas,10690.0,144104080.0,Developing
RUS,Russia,Narva HPP,124.8,59.3678,28.2106,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Naryan-Mar power plant,38.15,67.6413,53.0379,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nerunginskya TPP,618.0,56.6689,124.8533,Coal,10690.0,144104080.0,Developing
RUS,Russia,Nevinnomysskya,1530.2,44.6595,41.9294,Gas,10690.0,144104080.0,Developing
RUS,Russia,Niva GES-1,26.0,67.3812,32.5273,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Niva GES-2,60.0,67.2816,32.4598,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Niva GES-3,155.5,67.2203,32.4383,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhegorodskaya HPP,520.0,56.6506,43.3756,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhne-Svirskaya HPP,99.0,60.8064,33.7044,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhnekamsk cogeneration station-1,880.0,55.6066,51.9404,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nizhnekamsk cogeneration station-2,724.0,55.6066,51.9404,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nizhnekamsk hydroelectric power station,1205.0,55.6997,52.2786,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhneteriberskaya HPP,26.5,69.1253,35.1469,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhnetourinskaya GRES,484.0,58.6141,59.8537,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nizhnetulomskaya HPP,52.7,68.8217,32.8192,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Nizhnevartovskaya,2013.0,60.9758,76.9433,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nizhny Novgorod state district power station,112.0,56.5008,43.5861,Gas,10690.0,144104080.0,Developing
RUS,Russia,Nogliki GTES,48.0,51.7738,143.1131,Gas,10690.0,144104080.0,Developing
RUS,Russia,Norilsk CHPP-2,425.0,69.5183,88.3442,Gas,10690.0,144104080.0,Developing
RUS,Russia,Norilsk TPP-1,370.0,69.3342,88.2314,Coal,10690.0,144104080.0,Developing
RUS,Russia,Norilsk TPP-3,440.0,69.32300000000001,87.95100000000001,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novgorod CHPP,190.0,58.6236,31.2219,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novikovskaya Diesel Power Plant,4.8,46.368,143.35299999999998,Oil,10690.0,144104080.0,Developing
RUS,Russia,Novo Sverdlovsk,557.0,56.8397,60.841,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novo-Irkustsk,655.0,52.2508,104.2039,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novo-Ryazan Thermal Power Station,425.0,54.5649,39.7662,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novo-Sterlitamak TPP,225.0,53.6661,55.8849,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novo-Zimanskaya,240.0,54.033,102.0351,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novocherkasskaya GRES,2214.0,47.4,40.2333,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novokuibyshevsk HPP-1,482.0,53.1103,49.9204,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novokuybyshevskaya CHPP-2,470.0,53.0816,49.8701,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novomoskovsk SDPS,233.7,54.0864,38.2375,Gas,10690.0,144104080.0,Developing
RUS,Russia,Novosibirsk CHP-2,340.0,54.9993,82.8743,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novosibirsk CHP-3,511.5,55.0081,82.854,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novosibirsk CHP-4,384.0,55.1,82.9894,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novosibirsk TPP-5,1200.0,55.0056,83.0606,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novosibirskaya HPP,480.0,54.8503,82.9864,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Novotroitskaya HPP of the Cascade of the Kuban HPPs,3.68,45.3156,41.5311,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Novotroitskaya TPP,172.0,51.2246,58.3641,Coal,10690.0,144104080.0,Developing
RUS,Russia,Novouzenskaya,15.0,50.477,48.176,Solar,10690.0,144104080.0,Developing
RUS,Russia,Novovoronezh,1880.0,51.2822,39.21,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Obninsk GTU-CHP № 1,20.8,55.1375,36.6133,Gas,10690.0,144104080.0,Developing
RUS,Russia,Okhinskaya CHPP,99.0,53.5733,142.9098,Gas,10690.0,144104080.0,Developing
RUS,Russia,Omskaya TPP-4,435.0,55.0838,73.2121,Coal,10690.0,144104080.0,Developing
RUS,Russia,Ondsk Hydroelectric Power Station,80.0,63.9174,34.1782,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Onguday,5.0,50.769,86.115,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orel TPP,330.0,52.9879,36.0983,Gas,10690.0,144104080.0,Developing
RUS,Russia,Orenburg 1T,45.0,51.14,55.49,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orenburg 3T,60.0,51.13,55.49,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orenburg SES-5,10.0,51.49,59.41,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orenburg SES-6,15.0,51.48,59.4,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orlov-Gay,5.0,50.94,47.88,Solar,10690.0,144104080.0,Developing
RUS,Russia,Orsk TPP-1,245.0,51.2408,58.4986,Gas,10690.0,144104080.0,Developing
RUS,Russia,Orskaya SES them. AAVlazneva (Sakmarskaya),25.0,51.266000000000005,58.4747,Solar,10690.0,144104080.0,Developing
RUS,Russia,Ozernovskaya Diesel Power Plant,1.57,51.4914,156.5064,Oil,10690.0,144104080.0,Developing
RUS,Russia,Paleozerskaya HPP,25.0,62.4841,33.6737,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Partizanskaya TPP,203.0,43.0615,133.1355,Coal,10690.0,144104080.0,Developing
RUS,Russia,Pauzhetskaya GeoPP,12.0,51.4658,156.8103,Geothermal,10690.0,144104080.0,Developing
RUS,Russia,Pavlodolskaya HPP,2.62,43.7085,44.5176,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Pavlovskaya HPP,166.4,55.406000000000006,56.5556,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Pechorskaya,1060.0,65.1344,57.3156,Gas,10690.0,144104080.0,Developing
RUS,Russia,Penza TPP-1,401.0,53.1601,45.0082,Gas,10690.0,144104080.0,Developing
RUS,Russia,Perevolotskaya SES,5.0,51.8893,54.1556,Solar,10690.0,144104080.0,Developing
RUS,Russia,Perm HPP-13,543.7,57.9772,56.2561,Gas,10690.0,144104080.0,Developing
RUS,Russia,Permskaya,3363.0,58.4959,56.3471,Gas,10690.0,144104080.0,Developing
RUS,Russia,Permskaya CHPP-9,575.0,57.925,56.1472,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pervomaiskaya TPP,105.0,54.0336,37.5361,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pervomaiskaya TPP-14,524.0,59.8731,30.2467,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pervouralsk TEZ,36.0,56.8948,59.9839,Gas,10690.0,144104080.0,Developing
RUS,Russia,Petrozavodsk cogeneration station,280.0,61.8036,34.2756,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pleshanovskaya SES,10.0,52.8265,53.4687,Solar,10690.0,144104080.0,Developing
RUS,Russia,Poduzhemskaya HPP,48.0,64.9117,34.2617,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Power Center of Yarakta Oil and Gas,96.0,57.9839,106.7944,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pravoberezhnaya CHPP-5,643.0,59.8746,30.5035,Gas,10690.0,144104080.0,Developing
RUS,Russia,Priargunskaya CHPP,24.0,50.3572,119.0956,Coal,10690.0,144104080.0,Developing
RUS,Russia,Primorskaya TPP,1467.0,46.4625,134.2911,Coal,10690.0,144104080.0,Developing
RUS,Russia,Priobskaya GTES,315.0,61.107,70.2429,Gas,10690.0,144104080.0,Developing
RUS,Russia,Priufimskaya TPP,210.0,55.0288,56.033,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pskovskaya GRES,440.0,57.5097,29.9694,Gas,10690.0,144104080.0,Developing
RUS,Russia,Pugachyovsky,15.0,52.125,48.74,Solar,10690.0,144104080.0,Developing
RUS,Russia,Putkinskaya HPP,84.0,64.9407,34.5407,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Raichihinskaya GRES,102.0,49.7482,129.6922,Coal,10690.0,144104080.0,Developing
RUS,Russia,Rajakoski HPP,43.2,69.0228,29.0056,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Reftinskaya GRES,3800.0,57.1067,61.7117,Coal,10690.0,144104080.0,Developing
RUS,Russia,Rostov CHPP-2,160.0,47.2161,39.5794,Gas,10690.0,144104080.0,Developing
RUS,Russia,Rostov NPP,4000.0,47.5993,42.3717,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Rubber,15.0,47.345,47.48,Solar,10690.0,144104080.0,Developing
RUS,Russia,Rubtsovsk TPP,61.0,51.5425,81.2086,Coal,10690.0,144104080.0,Developing
RUS,Russia,Rudnik,15.0,50.74,37.435,Solar,10690.0,144104080.0,Developing
RUS,Russia,Rybinskaya HPP,366.4,58.0821,38.8249,Hydro,10690.0,144104080.0,Developing
RUS,Russia,"SES ""Niva""",15.0,46.3236,48.1984,Solar,10690.0,144104080.0,Developing
RUS,Russia,"SES ""Promstroymaterialy""",15.0,46.3924,47.9786,Solar,10690.0,144104080.0,Developing
RUS,Russia,"SES ""Zavodskaya""",15.0,46.3986,48.5156,Solar,10690.0,144104080.0,Developing
RUS,Russia,SES Batagay,1.0,67.6658,134.6573,Solar,10690.0,144104080.0,Developing
RUS,Russia,"SSU ""Strogino""",130.0,55.7917,37.3849,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sakhalin SDPP,84.0,48.9791,142.9641,Coal,10690.0,144104080.0,Developing
RUS,Russia,Sakmarskaya TPP,460.0,51.8433,55.0988,Gas,10690.0,144104080.0,Developing
RUS,Russia,Salavatskaya TPP,185.0,53.3969,55.8875,Gas,10690.0,144104080.0,Developing
RUS,Russia,Samara GRES,61.0,53.145,50.0564,Gas,10690.0,144104080.0,Developing
RUS,Russia,Samara SS,61.5,53.016999999999996,49.81399999999999,Solar,10690.0,144104080.0,Developing
RUS,Russia,Samara TPP,440.0,53.2514,50.2756,Gas,10690.0,144104080.0,Developing
RUS,Russia,Saransk CHP-2,340.0,54.2171,45.2093,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sarapulskaya TPP,10.7,56.4492,53.7714,Gas,10690.0,144104080.0,Developing
RUS,Russia,Saratov HPP-2,669.0,51.6239,46.0097,Gas,10690.0,144104080.0,Developing
RUS,Russia,Saratov TPP- HPP 1,54.0,51.5223,46.0339,Gas,10690.0,144104080.0,Developing
RUS,Russia,Saratovskaya HPP,1403.0,52.0481,47.7622,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Sarov HPP-1,72.0,54.9048,43.3379,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sengileevskaya HPP of the Cascade of the Kuban HPPs,15.0,45.0175,41.6727,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Serebryanskaya HPP-1,204.9,68.8426,35.5683,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Serebryanskaya HPP-2,150.0,68.9869,35.6978,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Serovskaya GRES,808.0,59.6334,60.7051,Coal,10690.0,144104080.0,Developing
RUS,Russia,Severnaya CHPP-21,500.0,60.0758,30.4744,Gas,10690.0,144104080.0,Developing
RUS,Russia,Severo-Zapadnaya,900.0,60.016000000000005,30.0978,Gas,10690.0,144104080.0,Developing
RUS,Russia,Severodvinsk CHPP-2,410.0,64.5627,39.8339,Coal,10690.0,144104080.0,Developing
RUS,Russia,Severskaya CHP (CHP CHPP),699.0,56.6195,84.8123,Coal,10690.0,144104080.0,Developing
RUS,Russia,Shakhtinskaya CHPP,100.0,47.7583,40.2997,Gas,10690.0,144104080.0,Developing
RUS,Russia,Shaturskaya GRES,1493.0,55.5833,39.5611,Gas,10690.0,144104080.0,Developing
RUS,Russia,Shchekinskaya SDPS*,400.0,53.9486,37.6489,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sherlovo thermal power station,12.0,50.5369,116.3158,Coal,10690.0,144104080.0,Developing
RUS,Russia,Shinginskaya GTES,24.0,58.3303,78.4879,Gas,10690.0,144104080.0,Developing
RUS,Russia,Shirokovskaya HPP,28.0,58.8345,57.7925,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Sinarsky CHPP,24.0,56.4396,61.9161,Gas,10690.0,144104080.0,Developing
RUS,Russia,Smolensk,3000.0,54.1647,33.2367,Nuclear,10690.0,144104080.0,Developing
RUS,Russia,Smolensk TPP-2,275.0,47.2161,39.5794,Gas,10690.0,144104080.0,Developing
RUS,Russia,Smolenskaya CHPP-2,275.0,54.7713,32.1439,Gas,10690.0,144104080.0,Developing
RUS,Russia,Smolenskaya GRES,630.0,55.6056,32.4139,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sochinskaya,160.5,43.5947,39.7544,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sol-Iletsk SES,25.0,51.0711,55.0065,Solar,10690.0,144104080.0,Developing
RUS,Russia,Solikamsk cogeneration station,144.7,59.6957,56.675,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sormovo cogeneration station,350.0,56.3525,43.8914,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sosnogorsk TPP,377.0,63.5762,53.9865,Coal,10690.0,144104080.0,Developing
RUS,Russia,Southern Kuzbass Power Plant,554.0,53.5119,87.2669,Coal,10690.0,144104080.0,Developing
RUS,Russia,Srednevralskaya,1578.5,57.0023,60.4635,Gas,10690.0,144104080.0,Developing
RUS,Russia,State Unitary Enterprise Krasnousolsk,1.95,53.9197,56.5224,Gas,10690.0,144104080.0,Developing
RUS,Russia,Stavropolskaya GRES,2415.0,45.3122,41.5111,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sterlitamakskaya TPP,345.0,53.6666,55.9619,Gas,10690.0,144104080.0,Developing
RUS,Russia,Surgutskaya GRES-2,8865.0,61.2794,73.4889,Gas,10690.0,144104080.0,Developing
RUS,Russia,Sverdlovsk CHP,36.0,56.876000000000005,60.593999999999994,Gas,10690.0,144104080.0,Developing
RUS,Russia,Svetlovskaya GRES-2,20.8,54.6644,20.1241,Oil,10690.0,144104080.0,Developing
RUS,Russia,Svetogorskaya HPP,122.0,61.1044,28.8394,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Svistukhinskaya HPP of the Cascade of Kuban HPPs,11.76,44.7417,41.9011,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Syzran HPP,2.04,53.1484,48.4297,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Syzran TPP,372.4,53.0642,48.3994,Gas,10690.0,144104080.0,Developing
RUS,Russia,"TES ""International""",236.0,55.7603,37.528,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP Quadra,116.9,51.766000000000005,36.1389,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP VTI,18.0,55.7053,37.6488,Other,10690.0,144104080.0,Developing
RUS,Russia,"TPP of OAO NPK ""Uralvagonzavod""",100.0,57.9311,60.0832,Gas,10690.0,144104080.0,Developing
RUS,Russia,"TPP of the PGU ""GSR Energo""",110.0,59.7583,30.5897,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP-1,313.0,54.8402,56.091,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP-1  a generation facility of Ufimskaya TPP-4,77.74,54.84,56.0911,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP-2,642.0,47.2161,39.5794,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPP-3 (R.E. Klasson),589.0,55.8833,38.7833,Gas,10690.0,144104080.0,Developing
RUS,Russia,TPPP PGGHO (Krasnokamenskaya TPP),410.0,50.0819,118.0942,Coal,10690.0,144104080.0,Developing
RUS,Russia,Talakanskaya GTES,48.0,59.7931,110.8726,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tambov TPP,235.0,52.7533,41.4785,Gas,10690.0,144104080.0,Developing
RUS,Russia,Test stand of Ivanovskaya GRES,110.0,57.0252,40.3841,Gas,10690.0,144104080.0,Developing
RUS,Russia,The Caspian Thermal Power Plant,18.0,42.885,47.6503,Gas,10690.0,144104080.0,Developing
RUS,Russia,The Palocorg hydropower plant,30.0,64.2218,34.3363,Hydro,10690.0,144104080.0,Developing
RUS,Russia,The central thermal power station (ES-1),155.0,59.9069,30.3344,Gas,10690.0,144104080.0,Developing
RUS,Russia,The head HPP of the Ardon cascade of Zaramagh hydroelectric power stations,15.0,42.7053,43.9744,Hydro,10690.0,144104080.0,Developing
RUS,Russia,The hydroelectric power station of the Cascade of Kuban hydroelectric power stations,15.9,44.2269,42.3436,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Thermal Power Station 10,1110.0,52.4622,103.9791,Coal,10690.0,144104080.0,Developing
RUS,Russia,Thermal Power Station 11,600.0,56.1227,101.5965,Coal,10690.0,144104080.0,Developing
RUS,Russia,Thermal Power Station 9,475.0,52.5329,103.9365,Coal,10690.0,144104080.0,Developing
RUS,Russia,Thermal Power Station Akademicheskaya,228.4,56.7709,60.5533,Gas,10690.0,144104080.0,Developing
RUS,Russia,Thermal power station EVS-2,160.0,59.1276,37.8291,Gas,10690.0,144104080.0,Developing
RUS,Russia,Thermal power station Myakinino,30.0,55.8124,37.3858,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tobolsk CHP,878.3,58.2449,68.4453,Gas,10690.0,144104080.0,Developing
RUS,Russia,Togliatti,620.0,53.5472,49.4539,Coal,10690.0,144104080.0,Developing
RUS,Russia,Tolmachevskaya HPP-1,2.0,52.6137,157.5746,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Tolmachevskaya HPP-2,24.8,52.6054,157.4958,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Tolmachevskaya HPP-3,18.4,52.6286,157.4468,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Tomilino Power Center,23.5,55.6457,37.9243,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tomsk GRES-2,331.0,56.4731,84.9964,Coal,10690.0,144104080.0,Developing
RUS,Russia,Tomsk TPP-1,14.7,56.4822,84.9451,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tomsk TPP-3,140.0,56.6211,85.0422,Gas,10690.0,144104080.0,Developing
RUS,Russia,Troitskaya GRES,2234.0,54.0369,61.6472,Coal,10690.0,144104080.0,Developing
RUS,Russia,Tsimlyanskaya HPP,211.5,47.6061,42.1122,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Turgoiak TEC,50.0,55.1164,60.1428,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tverskaya CHPP-1,17.0,56.8526,35.8575,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tverskaya CHPP-3,170.0,56.9047,35.9058,Coal,10690.0,144104080.0,Developing
RUS,Russia,Tverskaya CHPP-4,88.0,56.8425,35.9626,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tyumen CHP-1,1417.0,57.0867,65.6269,Gas,10690.0,144104080.0,Developing
RUS,Russia,Tyupkildy Wind Farm,2.2,54.5767,54.2483,Wind,10690.0,144104080.0,Developing
RUS,Russia,UTETS NLMK,150.0,52.5296,39.6478,Gas,10690.0,144104080.0,Developing
RUS,Russia,Ufimskaya TPP-2,929.0,54.9131,56.0719,Gas,10690.0,144104080.0,Developing
RUS,Russia,Uglich HPP,120.0,57.5275,38.2978,Hydro,10690.0,144104080.0,Developing
RUS,Russia,Ulan-Ude CHP-1,148.77,51.8327,107.6151,Coal,10690.0,144104080.0,Developing
